22	624	160	594	7523	2188	15054	974	32	37	1338	326	69	30	68	159	13	17013	1159	1143	8867	3186	4790	1965	53	2399	1135	2988	17	0	223	3587	2881	466	1746	4163	5270	3763	4826	13703	4209	1277	4500	1585	369	28	13022	4375	153	1536	789	3200	183	4135	2323	1340	6863	443	10148	1307	3012	296	8257	13922	8802	155	525	2380	28635	8544	295	8661	1528	47	21	792	18	124	283	172	326	7392	62	686	269	12532	3954	3849	18	2753	164	6275	3960	790	256	1888	338	4064	4388	55	1461	79	23	666	661	5883	17	1675	22	608	461	2240	447	608	386	14	56	13767	5400	29	542	80	42	897	11	347	2602	754	1921	325	4384	725	2276	34457	4794	719	97	1690	3548	8756	12737	104	7388	6365	1303	166	14	1080	507	2717	1262	495	245	5445	396	785	13	126	2173	38	641	1162	5374	2696	6859	6162	169	4537	2961	366	1712	2000	28626	1816	10530	329	31	8564
26	17	37	413	2419	730	444	29	1136	22	12697	34	11	23	25	9	9	335	53	36	24	75	6746	50	12	196	69	11	17	223	0	771	898	56	86	41	118	4236	1004	20135	39	12073	622	7827	80	14	93	1468	5.0968e+05	72	42	14323	18	45023	32	1.3319e+05	97	1279	119	81605	222	4.1571e+05	158	131	1049	56	2.8194e+05	40	1558	2187	1.0261e+05	186	938	25	17	10869	10	42	80	8.3221e+05	50	271	7.3254e+05	22	1.9784e+05	28	27	328	16	969	8.7575e+05	1555	165	166	24	4052	11	1272	113	19499	2005	17	14	184	32593	220	6	109	24	83	8.0741e+05	3756	1.4229e+05	23	51674	12	26	2436	990	15	25	13	22	54	12	8.0088e+05	1433	9637	787	19	124	2746	1.6463e+05	457	44	8.0207e+05	25	3735	2677	367	53	28	837	314	18155	126	12	78	199	359	6206	31	32	699	63	215	7	14	286	24	39	5	203	568	938	277	8.1574e+05	408	96	35	58	16882	30	1056	495	31196	18	1338
27	2668	368	23310	2066	50776	55559	2716	48	37	9525	913	67	38	23	130	8	83241	26347	3018	22483	36482	32725	20094	57	99663	347	8524	23	3587	771	0	67055	495	13331	68100	12578	21531	47959	19765	32981	15330	3.0203e+05	27701	898	15	89736	12250	145	1613	1441	17733	203	3038	23627	2833	19976	4782	28461	1043	1.3419e+05	159	5658	88020	11493	76	563	6702	4418	79850	943	1.0758e+05	21326	37	22	2816	13	149	778	399	272	1.2117e+05	192	1376	3271	1.2379e+05	9532	39858	25	24074	218	9831	2.0748e+05	20625	244	14221	496	43036	54143	146	46347	173	23	7133	2000	11888	11	27103	42	999	857	5141	260	1372	2804	11	34	59494	90047	19	1716	134	50	1.381e+05	9	425	2783	3794	84851	389	42872	971	9653	959	46063	1656	514	22012	18752	53315	7401	109	80534	5613	2684	2019	13	15735	869	1575	46831	892	2814	56802	9242	34020	13	125	14760	60	1609	949	14501	50657	73435	1.3823e+05	80	49343	47012	368	3639	17893	26199	34037	25839	719	29	53295
14	923	152	16757	11890	1.4561e+05	6.0463e+05	1609	26	28	2.8025e+05	359	61	32	18	90	11	9.0032e+05	3860	3417	4.487e+05	1.3798e+05	1.4632e+05	7824	32	42621	316	5256	13	2881	898	67055	0	435	3850	3.1199e+05	3.2023e+05	8.4516e+05	6.1037e+05	26581	10782	74094	4.3055e+05	1.5443e+05	1735	15	6.9881e+05	40543	99	8434	3555	79114	81	25940	11471	19226	15178	14066	89190	5037	15462	365	1.0454e+05	4.3577e+05	39789	152	2725	5525	23001	4.0315e+05	995	1.501e+05	19691	52	14	21857	4	192	623	1382	164	1.3401e+05	240	358	3163	5.5322e+05	6492	3.4341e+05	19	44665	303	61591	1.7998e+05	10013	369	14491	242	1.8107e+05	2.2831e+05	68	7.2019e+05	64	12	3309	6463	59163	11	14756	16	627	4512	27337	2809	1243	11846	8	43	70512	4.0377e+05	49	874	82	36	7917	6	1180	7374	4261	1.1068e+05	907	3.4893e+05	9087	1.1013e+05	1863	2.2888e+05	8208	103	1.4035e+05	2.7422e+05	4.5144e+05	19006	51	8.488e+05	2.5536e+05	34781	774	10	3973	4999	1052	3.1803e+05	1185	1489	7.4836e+05	895	6388	8	73	11332	55	1902	420	82880	3.7619e+05	1.4489e+05	56372	146	7.9652e+05	37691	354	2720	32187	1.3307e+05	82455	78511	4122	35	4.0909e+05
60	528	2666	2198	105	179	348	1049	11	70	154	1153	804	198	82	520	13	348	2821	316	736	1086	208	1422	297	3445	246	2308	39	466	56	495	435	0	2635	1646	293	214	329	225	2627	100	1323	170	2274	44	695	247	19	879	1829	156	796	113	1191	229	615	173	489	73	424	25	320	550	299	938	66	1059	191	804	59	381	241	140	58	112	11	494	1572	37	214	870	29	697	59	724	1107	413	44	688	30	241	1024	2667	421	114	2304	240	1100	22	442	288	65	2094	79	415	14	2726	28	2660	83	195	48	1243	104	15	48	252	322	231	1359	520	157	1477	19	57	76	76	382	2501	785	136	106	238	911	85	2252	261	201	1151	713	886	472	278	186	1057	14	660	217	194	161	766	2678	517	5178	1895	19	632	687	432	1031	946	373	250	380	1297	25	466	2322	2199	677	135	860	501	292	59	148	453
30	1463	1336	17604	241	4118	3516	4188	14	53	927	3384	172	92	23	2786	9	9574	1.3298e+05	1455	16954	1.0923e+05	2825	1.669e+05	273	48222	521	52598	19	1746	86	13331	3850	2635	0	48502	9049	1604	2710	615	1.0279e+05	498	1.127e+05	289	3217	15	35275	1677	41	44710	1.2576e+05	806	1468	144	33948	231	3969	538	11454	333	6507	22	2615	14116	1728	703	56	9462	1126	3440	104	20358	1124	101	19	168	4	824	2763	190	438	10870	25	2774	95	20382	97003	2250	23	3803	68	2945	51141	11260	824	385	11886	1233	46404	28	4813	288	65	10241	100	3179	11	1.1657e+05	18	15311	216	569	83	26165	285	9	43	1889	5972	104	4972	476	121	1.2094e+05	8	132	440	361	996	8237	18248	233	493	429	71073	334	864	7199	511	9318	10037	769	4845	3184	426	993	14	3529	364	788	798	8425	10921	3639	57519	80817	12	426	5455	239	1631	5357	1437	3901	1592	1.0675e+05	57	9706	1.4981e+05	1178	1167	1408	10695	2716	6084	120	130	13055
42	6542	682	54328	847	38176	93105	25518	30	42	12706	2626	83	125	56	364	9	61962	2.2056e+05	3730	1.3261e+05	1.6672e+05	4658	1.5353e+05	183	3.0111e+05	427	4.7299e+05	40	4163	41	68100	3.1199e+05	1646	48502	0	72371	32330	25777	2666	2.0667e+05	9548	8.2962e+05	1959	5190	30	5.131e+05	7267	23	36790	3.8669e+05	3218	444	413	3.0694e+05	695	1.0379e+05	3060	1.0001e+05	249	45469	74	8259	4.8259e+05	68578	464	137	25287	1447	2.3811e+05	358	1.6393e+05	7243	69	41	1542	5	458	1638	78	268	1.5411e+05	16	1440	113	8.7032e+05	1.241e+05	56334	24	37420	46	5802	7.8484e+05	93827	945	1555	3685	5966	8.9431e+05	22	53999	361	49	28969	445	17227	15	7.2869e+05	22	10221	103	3453	169	17360	1171	9	134	6895	2.0954e+05	64	5451	232	88	8.7729e+05	15	54	875	1315	42909	4861	3.36e+05	2872	1770	1428	6.6877e+05	179	459	22628	1733	8.228e+05	62163	363	3.6511e+05	50809	8063	1517	18	34580	1531	1967	22971	12937	3643	1.1635e+05	10985	2.388e+05	9	247	15109	229	2415	11594	34804	31688	81780	8.3643e+05	11	2.5793e+05	1.8216e+05	1896	2611	1722	2.3659e+05	1.2426e+05	22248	732	73	3.1449e+05
40	1783	320	2638	7727	1.8459e+05	1.9532e+05	2605	114	28	2.1511e+05	170	57	36	10	155	11	3.8301e+05	8040	3127	4.2987e+05	16661	3.1766e+05	56173	56	28187	226	30003	11	5270	118	12578	3.2023e+05	293	9049	72371	0	33702	71378	3.2471e+05	18761	32460	19106	33848	1935	20	4.1555e+05	80646	36	7087	21443	61209	66	35718	21645	1.4231e+05	2.4065e+05	5130	1.1558e+05	17171	10355	556	5.0326e+05	3.5309e+05	42994	203	8569	36904	21142	40931	2081	9.3358e+05	3814	63	36	5636	4	62	350	1268	124	56857	127	169	2720	2.9883e+05	20793	64647	6	9854	315	9.2379e+05	1.1695e+05	2403	225	4683	260	6.8106e+05	1.9612e+05	88	88433	63	17	3504	2364	4.9157e+05	5	28285	5	2564	468	3.1345e+05	2397	9091	5360	14	8	4.3115e+05	3.5973e+05	27	1599	70	25	24914	8	402	3192	1209	8546	1109	1.8954e+05	43817	1.9473e+05	1955	6.9332e+05	7573	233	54736	3.3731e+05	1.0161e+05	1.2151e+05	136	2.415e+05	5.8764e+05	1.1546e+05	395	9	13293	3354	1125	4.3017e+05	20978	2651	1.6263e+05	3106	5223	9	148	6273	59	765	4514	7.7142e+05	2.7112e+05	2.0349e+05	89638	780	6.3296e+05	13067	372	4439	92003	4.5312e+05	2.4376e+05	4.1317e+05	1723	37	3.5881e+05
14	590	63	4509	11309	1.6204e+05	1.8692e+05	573	52	26	1.4464e+05	171	38	45	21	90	8	5.4952e+05	998	1530	15322	4189	1.7715e+05	23083	33	12110	329	3338	20	3763	4236	21531	8.4516e+05	214	1604	32330	33702	0	5.1408e+05	37329	5938	2.3238e+05	51035	3.4086e+05	437	15	5.0097e+05	38503	204	1023	518	70349	105	2.021e+05	8121	26874	3980	31985	8982	2.3034e+05	30768	2317	8419	98052	24328	196	19861	4691	15894	8.2472e+05	15010	68802	48151	25	17	50689	7	67	221	1428	126	43301	297	148	32748	47004	1718	4.3394e+05	24	49658	218	35083	1.6805e+05	2453	80	26920	244	5.55e+05	53408	82	5.5189e+05	50	14	1260	96923	36081	10	5611	13	282	4519	43863	7451	1012	17010	12	31	49542	6.4002e+05	25	901	40	64	1843	12	2179	12898	12054	27575	114	16885	18066	1.0444e+05	1924	25997	6082	318	86457	4.2694e+05	4.2391e+05	3079	49	5.4478e+05	41157	61268	726	18	1063	1419	722	8.5478e+05	400	577	6.228e+05	783	2058	7	45	9180	57	699	1261	44118	5.6673e+05	1.1491e+05	6245	204	3.7102e+05	3637	121	1890	1.7454e+05	15358	2.8745e+05	79059	10762	30	4.4083e+05
13	881	56	3231	2226	1.7527e+05	1.192e+05	874	56	23	81745	219	46	24	14	72	8	6.1913e+05	1660	1865	25068	26853	2.7061e+05	12934	34	29315	306	1037	12	4826	1004	47959	6.1037e+05	329	2710	25777	71378	5.1408e+05	0	85180	2711	82933	1.2732e+05	68758	546	28	2.5455e+05	16892	132	1858	381	45403	114	16222	4021	12893	9487	15392	46816	7601	76576	432	35430	3.4594e+05	35869	72	14441	6001	8375	2.1175e+05	7257	5.6746e+05	10308	27	9	5924	4	65	313	578	159	1.5017e+05	91	272	2728	2.7826e+05	3748	81130	9	48286	418	63935	24595	1658	74	18575	335	75029	1.839e+05	247	85839	76	14	1483	7592	45644	7	6482	10	286	2448	17233	6659	448	6677	9	18	63395	6.2599e+05	18	456	53	36	3078	7	1832	4744	7948	16994	210	89473	3274	1.1758e+05	1897	76180	3212	87	58999	63869	1.2318e+05	7451	78	3.8875e+05	19165	12370	436	11	1901	1119	758	1.3232e+05	460	321	4.1126e+05	1258	6152	6	67	6719	43	725	303	81211	2.9736e+05	1.8249e+05	32259	210	7.6889e+05	10747	143	2715	30324	88688	2.1848e+05	87024	2857	30	4.8421e+05
15	676	71	1537	14045	1.3955e+05	5.945e+05	992	54	25	1.7763e+05	178	17	24	6	34	8	7.6748e+05	600	2545	21423	2525	9.9358e+05	1086	66	1463	310	615	6	13703	20135	19765	26581	225	615	2666	3.2471e+05	37329	85180	0	2845	68150	26102	1.0507e+05	680	17	27782	43731	491	511	316	8.7923e+05	21	8.0687e+05	1820	8.5366e+05	17196	3321	86339	55620	3506	4859	82547	4.2836e+05	1.7682e+05	36	2.2115e+05	2015	38646	37540	38233	3.2406e+05	8765	28	20	15469	4	31	293	4043	96	29194	7352	55	24433	16369	295	26019	5	39366	1815	6.8571e+05	9170	997	51	11622	56	6.3968e+05	6066	214	2.7905e+05	16	18	779	47940	8.2819e+05	4	1385	12	226	36669	2.7666e+05	97707	330	4606	9	9	9.7261e+05	1.3596e+05	35	251	20	63	1159	10	20775	8447	6480	6318	205	5844	36012	7.7341e+05	2726	4004	5.4684e+05	60	1.6932e+05	1.0321e+05	46382	9544	57	1.4844e+05	43362	1.3718e+05	310	14	806	1074	1230	1.4803e+05	302	611	1.3102e+05	707	2222	9	39	2816	70	298	186	1.3717e+05	36398	1.6986e+05	8306	4146	1.0555e+05	1393	284	3992	1.6999e+05	30378	13638	6.9607e+05	6008	35	1.2744e+05
38	1548	8504	46026	493	6905	4933	12491	14	88	2438	2116	428	86	40	672	8	25057	44527	2753	46062	43395	3769	1.2486e+05	266	1.8911e+05	820	38764	22	4209	39	32981	10782	2627	1.0279e+05	2.0667e+05	18761	5938	2711	2845	0	401	1.2195e+05	739	3281	28	53531	9772	22	12815	64437	3130	507	475	1.1746e+05	821	18019	483	29463	294	13214	44	7265	41013	9008	1027	82	17775	737	9387	79	28511	1942	93	42	600	11	992	1947	41	467	1.5688e+05	38	3475	150	66913	40589	5675	58	6880	32	2716	20234	11565	1685	815	11310	2228	26091	32	2775	645	80	37859	204	7597	21	88394	19	42786	240	782	124	13095	282	14	54	8377	11207	82	6675	307	228	2.0895e+05	10	180	512	555	12658	3801	15477	555	1535	496	19189	458	3427	8472	752	60407	18805	516	15440	15852	1029	2117	13	18018	1134	1027	1404	8161	6918	4606	57802	10752	13	394	16041	145	2475	11480	3656	5551	3848	85094	36	22729	5.3045e+05	4290	1559	6054	27522	5140	31978	166	62	16490
9	107	72	1254	17616	1.4165e+05	1.2146e+05	374	65	21	5.5379e+05	62	48	19	13	48	8	1.7923e+05	340	625	3610	9457	2.8276e+05	4569	23	1169	217	129	14	1277	12073	15330	74094	100	498	9548	32460	2.3238e+05	82933	68150	401	0	3619	3.693e+05	293	14	54334	12312	350	116	223	1.0065e+05	63	78881	570	83534	1380	57575	8906	59906	7731	4117	30857	1.1658e+05	37592	29	74738	551	13827	72024	18665	48843	27556	24	9	1.1079e+05	7	57	128	1776	82	26347	426	78	1.0269e+05	1902	239	59469	10	26588	857	23958	8475	1538	80	16983	50	2.5158e+05	2663	253	1.7399e+05	51	14	476	66852	10703	9	594	10	289	28181	39328	24553	169	26951	9	20	88851	1.7398e+05	17	121	35	19	660	11	4874	26045	1.974e+05	8924	107	2336	11292	2.8198e+05	558	3116	25243	66	1.3513e+05	1.9653e+05	15990	1279	22	1.5029e+05	16128	80864	159	11	320	713	489	1.7568e+05	137	154	2.6609e+05	186	675	8	37	1804	36	250	167	1.1606e+05	1.4765e+05	1.1343e+05	612	904	18164	493	112	719	1.8142e+05	11665	47351	91908	54849	31	61517
25	2117	452	35727	868	35365	1.6401e+05	11820	41	32	65713	1689	57	40	35	444	9	2.1025e+05	50198	2275	67517	4.1316e+05	38764	32207	61	2.5831e+05	570	29604	16	4500	622	3.0203e+05	4.3055e+05	1323	1.127e+05	8.2962e+05	19106	51035	1.2732e+05	26102	1.2195e+05	3619	0	20188	3778	19	5.0809e+05	5084	110	5008	9980	73623	402	3958	2.1993e+05	4161	10698	1224	43855	338	35758	76	4194	5.5239e+05	47931	419	464	19764	5499	1.5157e+05	688	2.3299e+05	16983	56	16	2332	4	211	2473	334	225	6.757e+05	62	1571	743	3.8886e+05	56993	73694	22	33659	79	3743	3.7221e+05	14895	234	1510	1898	2.5899e+05	8.1752e+05	59	69097	235	22	11785	583	13858	13	5.1973e+05	16	4472	891	1613	266	2788	625	8	50	62502	4.8367e+05	28	3625	104	85	5.7017e+05	8	281	1217	1668	79042	762	1.1024e+05	1129	9465	2490	62131	1354	173	16507	3602	3.8353e+05	8788	186	1.4781e+05	5320	8639	1645	18	22250	1031	1463	33784	3021	1957	2.1036e+05	10515	4.2972e+05	11	190	35074	109	1654	3300	32544	1.3857e+05	69809	1.8028e+05	70	2.2513e+05	1.9192e+05	963	2641	12644	1.0366e+05	1.0048e+05	2.0716e+05	486	33	2.9047e+05
11	404	29	878	12733	1.6991e+05	2.7751e+05	350	110	19	4.0058e+05	97	19	20	17	55	7	30934	191	780	5555	3936	97012	1079	13	1666	141	417	12	1585	7827	27701	1.5443e+05	170	289	1959	33848	3.4086e+05	68758	1.0507e+05	739	3.693e+05	20188	0	258	15	22263	14458	878	324	315	3.8459e+05	42	96071	544	2.7074e+05	3934	32139	8355	1.1394e+05	4747	8458	5966	2.1679e+05	22241	88	58879	551	17292	1.1956e+05	2.0432e+05	27633	9044	22	10	40358	8	35	143	18147	230	35369	1676	99	34563	4612	189	2.5038e+05	7	24927	10065	57820	2727	513	46	18882	42	3.7465e+05	3052	536	2.5742e+05	40	11	328	74475	22017	8	863	9	185	29481	64144	43514	122	11123	8	16	67782	2.8871e+05	9	82	44	24	781	6	11520	9050	47159	15790	97	7018	4752	2.4309e+05	1535	5768	73118	32	98809	2.7009e+05	35584	2018	27	49198	6504	40568	95	7	1175	1432	508	98479	188	122	1.9841e+05	168	718	6	33	2194	25	283	304	25122	1.0756e+05	2.4439e+05	6220	2993	30745	355	74	1418	1.8189e+05	9653	38738	64824	31894	16	1.2929e+05
61	990	2208	1260	112	305	1783	2073	16	105	348	1690	655	143	52	696	13	1655	6578	519	5511	2901	591	24147	588	5121	211	8642	26	369	80	898	1735	2274	3217	5190	1935	437	546	680	3281	293	3778	258	0	90	5071	1926	54	8683	7423	504	920	242	17849	476	1042	379	2347	77	1680	31	1491	2796	1398	5062	76	9514	330	1263	78	4234	375	581	53	93	15	752	881	62	158	1028	59	266	79	9216	9445	909	40	454	65	902	1191	3375	721	423	9352	616	9342	25	719	395	47	1317	175	2958	16	14905	26	1241	97	823	98	24694	114	13	75	847	1311	140	4376	999	276	11633	18	31	169	262	835	9044	2340	178	182	679	3664	373	2627	891	391	1524	3445	431	1635	1300	525	3369	14	6761	498	512	1036	17201	12406	751	15511	4446	16	1764	2161	138	245	2065	1615	1610	972	13376	33	1922	2476	1575	206	659	1645	741	1700	115	65	824
6743	57	143	18	14	16	14	67	11	3039	15	102	580	3927	3852	176	368	13	35	33	40	17	14	13	650	21	41	28	1753	28	14	15	15	44	15	30	20	15	28	17	28	14	19	15	90	0	12	18	3	28	24	11	92	8	52	14	20	17	32	4	15	9	23	11	28	275	9	41	16	14	8	16	21	297	2138	8	48	336	42	5	84	26	8	38	11	27	49	12	616	16	5	14	23	36	140	18	283	10	13	17	24	111	679	31	11	16	154	14	1298	29	4	31	10	43	11	237	13609	11	9	5544	74	505	388	19	443	4	10	11	24	69	16	57	9	19	37	9	285	19	11	11	32	132	20	22	16	71	1120	38	26	28	7	31	41	14	30	15	407	226	23	248	30	55	18	21	13	18	4	16	40	50	33	12	26	10	22	9	2009	20
18	3121	302	16024	6806	73701	2.3948e+05	13087	31	26	84391	623	57	38	16	136	7	9.5417e+05	20576	8905	5.7277e+05	3.6301e+05	4.7982e+05	83301	50	3.0143e+05	472	87978	11	13022	93	89736	6.9881e+05	695	35275	5.131e+05	4.1555e+05	5.0097e+05	2.5455e+05	27782	53531	54334	5.0809e+05	22263	5071	12	0	50403	14	9753	38628	31356	111	3945	1.4097e+05	13576	2.8079e+05	9809	1.1897e+05	2652	1.4739e+05	179	7.7997e+05	8.1328e+05	1.7726e+05	190	2378	22264	67109	8.5383e+05	651	9.0738e+05	16901	64	26	18266	4	693	626	438	430	1.958e+05	45	614	4559	9.0541e+05	44240	4.1692e+05	12	41165	421	1.7239e+05	2.6273e+05	13171	562	12100	965	3.0523e+05	7.2982e+05	119	5.2844e+05	162	30	5831	1267	3.5772e+05	9	3.587e+05	10	3890	1908	26044	692	6775	2529	12	42	76163	9.0869e+05	48	3427	102	36	2.2516e+05	4	244	9022	2222	1.0508e+05	2906	1.3119e+05	4698	8467	2203	8.1058e+05	961	440	55956	27477	9.7609e+05	3.0178e+05	137	9.7171e+05	4.682e+05	20436	851	9	15855	2362	1738	4.9008e+05	1810	4913	5.0831e+05	6206	62985	9	103	16067	109	2487	1491	5.359e+05	6.8186e+05	4.085e+05	5.5248e+05	67	6.4515e+05	98723	812	4682	72568	4.5898e+05	3.1234e+05	1.7162e+05	1347	37	7.7803e+05
16	502	136	3609	11481	57479	52945	1182	113	25	37857	105	45	37	30	71	8	42603	5080	1016	11672	4347	51804	9105	51	9006	198	5260	15	4375	1468	12250	40543	247	1677	7267	80646	38503	16892	43731	9772	12312	5084	14458	1926	18	50403	0	171	3905	2778	41509	64	10384	2806	20775	12498	4729	22486	9374	4616	618	38039	41848	41137	169	5473	12067	29329	43000	6272	92818	6058	38	21	6874	5	94	304	1297	107	25065	170	97	2953	17533	2370	34271	18	14683	501	53053	8333	1352	90	7730	370	54244	21990	222	15984	39	13	1673	8722	38488	10	7409	8	971	2815	48662	4659	709	1304	12	8	50786	50493	28	436	111	26	3529	7	1009	7262	2440	8153	372	11009	11547	31516	1963	11901	9874	100	44993	37096	53392	8995	88	30312	29332	31531	339	11	964	1569	1443	43253	936	859	18097	444	2207	9	112	3873	129	321	395	64074	28042	53839	17864	696	43897	3107	296	1771	45584	80526	24365	98887	2175	35	32458
8	8	9	99	795	68	58	12	50532	9	208	4	2	3	2	6	1	44	21	10	18	25	147	9	8	48	43	4	3	153	5.0968e+05	145	99	19	41	23	36	204	132	491	22	350	110	878	54	3	14	171	0	10	15	293	3	5705	7	1687	64	541	23	7771	71	1.9361e+05	42	20	159	4	12584	12	508	58	26093	33	450	3	9	5207	1	4	36	5.4999e+05	35	44	5.5027e+05	6	14374	27	8	68	2	200	1.2028e+06	783	62	33	4	875	3	571	30	37172	111	4	4	35	4677	157	4	24	2	26	82078	394	5283	24	18070	8	4	150	213	6	12	3	3	35	2	8.4111e+05	785	11445	163	9	29	402	362	155	8	85111	7	114	403	17	30	13	90	46	571	45	3	9	130	112	320	20	15	208	60	58	3	7	35	22	17	14	43	72	95	48	5.6244e+05	77	37	20	15	379	51	108	152	15114	9	271
45	5076	9955	4386	447	2268	1922	27766	15	76	3737	7587	436	114	72	4767	12	4246	3.8673e+05	2337	2.3032e+05	10782	740	78767	164	11171	294	7.3855e+05	28	1536	72	1613	8434	879	44710	36790	7087	1023	1858	511	12815	116	5008	324	8683	28	9753	3905	10	0	7.1312e+05	277	1508	95	2.0511e+05	224	12566	451	15235	61	1877	93	11403	7909	1955	1850	41	97812	659	4838	84	6345	712	322	37	214	11	28309	4425	20	764	3835	53	2084	111	43453	3.7572e+05	2443	32	1288	12	3035	6667	7239	1.7782e+05	218	68198	1495	20543	29	824	4050	36	14544	84	15661	13	34417	41	4282	83	1339	54	1.9818e+05	350	15	126	6762	2730	92	8741	2229	319	21781	18	44	264	235	1299	46916	2684	364	222	565	1.7784e+05	234	1613	1221	307	45814	18809	1071	4930	7443	1864	3703	17	1.8192e+05	959	1232	1017	1.5663e+05	12944	1881	8043	8229	10	876	3702	181	1447	69244	42695	1631	14444	69958	35	1959	3.2072e+05	3645	466	328	11550	3259	63666	96	62	2292
38	1908	48988	10161	197	479	1225	30448	21	60	559	4532	974	161	33	6984	20	17912	3.0224e+05	2247	2.5823e+05	6726	465	5.9763e+05	231	1.0942e+05	374	6.406e+05	36	789	42	1441	3555	1829	1.2576e+05	3.8669e+05	21443	518	381	316	64437	223	9980	315	7423	24	38628	2778	15	7.1312e+05	0	438	2936	71	2.6461e+05	118	5080	437	7229	38	3958	14	21643	6303	907	6517	52	53726	594	3152	44	29698	303	291	43	314	5	20229	5700	76	646	1190	24	1654	58	2.9909e+05	1.4592e+05	2151	52	949	38	663	9693	9128	97948	385	61707	1083	49637	45	407	4532	73	82697	144	2490	12	5.0894e+05	16	35520	44	744	19	5.8942e+05	149	18	49	2964	1481	157	13423	1419	650	1.166e+05	12	19	148	192	588	31642	3021	343	92	418	2.5406e+05	83	6462	4847	257	90652	19106	3113	3646	34922	1153	2868	22	27548	467	4543	377	3.8655e+05	72458	2628	84915	26432	16	3852	3372	278	1271	1.6412e+05	30601	4291	1143	61122	10	7712	98300	61860	519	1037	34896	1289	13029	42	59	689
12	242	59	1513	18945	1.5826e+05	2.7857e+05	663	244	13	2.3036e+05	94	11	21	7	32	5	4.8244e+05	4352	601	3545	1982	8.8566e+05	1498	22	5685	260	1279	7	3200	14323	17733	79114	156	806	3218	61209	70349	45403	8.7923e+05	3130	1.0065e+05	73623	3.8459e+05	504	11	31356	41509	293	277	438	0	22	1.0423e+06	1273	5.1401e+05	2143	4946	3308	2.3173e+05	2926	1.914e+05	8242	51757	26651	50	7.8027e+05	501	17230	24301	60850	3.9553e+05	13664	24	11	72169	3	38	231	29052	104	24183	2811	49	2.9056e+05	2377	124	12348	4	41690	2443	3.4767e+05	4242	1080	54	74368	27	8.0002e+05	23469	490	6.0538e+05	18	10	1286	1.5721e+05	95956	6	1338	9	1234	2.8406e+05	3.6761e+05	7.2234e+05	534	44719	9	10	7.73e+05	1.7585e+05	19	517	41	46	485	7	41632	41894	28249	8781	246	4304	15468	7.532e+05	1328	9029	8.6922e+05	102	2.1548e+05	1.5243e+05	45409	1363	33	1.2351e+05	12027	57856	181	7	341	609	682	1.321e+05	308	340	84266	281	1577	5	44	1151	42	297	287	68655	10662	4.0066e+05	3649	3846	1.4157e+05	5428	105	1183	2.6756e+05	24064	21275	4.8081e+05	51557	31	1.5828e+05
54	479	2784	418	71	24	74	432	14	157	79	13404	2643	229	182	3247	26	80	1133	173	238	315	31	1175	171	695	216	1496	75	183	18	203	81	796	1468	444	66	105	114	21	507	63	402	42	920	92	111	64	3	1508	2936	22	0	25	642	10	143	54	190	24	145	18	89	158	82	7542	28	473	86	144	40	70	86	1508	64	77	53	23467	405	18	234	128	9	26451	25	211	998	105	148	170	7	58	247	476	4199	52	4443	47	521	20	105	15943	79	1453	13	59	41	798	55	1467	10	58	16	1601	17	35	188	28	118	67	887	1039	1669	1073	36	10	33	25	110	1486	384	25	25	262	288	11	995	52	87	170	110	666	148	80	56	211	58	1267	87	168	59	1918	1877	124	756	525	39	1374	181	251	10170	4689	79	78	44	595	18	153	1395	1235	1151	78	288	90	68	22	67	114
9	299	34	378	18520	1.927e+05	1.1356e+05	183	141	12	1.2757e+05	34	17	19	7	29	6	25091	217	249	1123	767	4.319e+05	273	27	1433	117	93	7	4135	45023	3038	25940	113	144	413	35718	2.021e+05	16222	8.0687e+05	475	78881	3958	96071	242	8	3945	10384	5705	95	71	1.0423e+06	25	0	180	4.9056e+05	1325	7396	696	7.7591e+05	3369	2.2458e+05	4974	8535	30302	30	9.4723e+05	278	20329	16458	97534	4056	5990	16	14	1.5145e+05	4	39	120	45929	52	5237	1197	36	3.5898e+05	613	44	11200	5	22742	9437	91004	1590	821	20	18253	52	2.7175e+05	842	1218	1.007e+05	31	10	377	5.6944e+05	48948	4	299	5	117	8.139e+05	3.5088e+05	8.4257e+05	190	46240	9	18	7.9112e+05	1.302e+05	13	51	24	20	441	7	4.8512e+05	10581	36790	3613	53	3157	22418	7.5022e+05	796	877	7.2552e+05	28	1.1904e+05	1.845e+05	1656	937	31	37484	9886	1.4406e+05	203	7	149	741	442	23823	142	147	59413	256	760	9	20	1158	32	108	65	7445	9549	1.043e+05	693	89616	61686	367	130	965	2.1425e+05	6216	13441	4.1328e+05	65531	29	38118
