9.5051e+05	90021	9.468e+05	3.1035e+05	9.1955e+05	2.5805e+05	1.0177e+06	6.2858e+05	7.233e+05	9.9786e+05	1.0015e+06	8.5499e+05	8.1866e+05	9.1504e+05	5.4375e+05	9.0479e+05	6.0477e+05	2.2599e+05	4.9462e+05	2.4641e+05	87253	85508	9.3502e+05	2.8942e+05	1.9951e+05	2.6355e+05	8.5728e+05	90659	78622	1.063e+06	0	2.7553e+05	2.8237e+05	6.8457e+05	6.0843e+05	73446	2.5058e+05	2.9453e+05	1.4715e+05	2.2911e+05	2.8917e+05	4.7412e+05	2.5553e+05	1.4668e+05	1.2083e+05	6.4722e+05	1.0347e+05	9.9677e+05	1.9198e+05	1.7513e+05	7.0075e+05	6.405e+05	74940	2.7166e+05	2.3539e+05	2.5496e+05	1.0136e+06	81063	2.5142e+05	80006	86035	3.2979e+05	2.5528e+05	2.4523e+05	7.48e+05	1.0164e+05
2.4932e+05	2.6998e+05	2.5061e+05	68128	1.2077e+05	95033	2.5146e+05	2.3548e+05	6.7973e+05	8.8405e+05	4.2067e+05	7.6592e+05	5.662e+05	2.3672e+05	3.7637e+05	2.6349e+05	8.6998e+05	2.0415e+05	2.0833e+05	2.1468e+05	79225	1.7371e+05	9.9517e+05	7.509e+05	3.029e+05	1.2628e+05	9.9595e+05	39273	38796	2.8308e+05	2.7553e+05	0	1.0628e+06	5.6362e+05	1.1679e+05	4.7332e+05	1.6224e+05	82501	40507	1.4354e+05	81125	9.1364e+05	74485	2.8765e+05	2.1044e+05	9.7735e+05	2.8383e+05	2.4389e+05	4.6377e+05	47857	6.6709e+05	4.2662e+05	8.4682e+05	92700	5.6386e+05	1.075e+05	4.8328e+05	8.215e+05	9.9291e+05	2.6012e+05	3.9562e+05	82803	90795	75467	3.7763e+05	3.1205e+05
2.4969e+05	2.6203e+05	2.5243e+05	82676	3.329e+05	2.0335e+05	2.6639e+05	2.3789e+05	8.6554e+05	1.0009e+06	4.2233e+05	8.0616e+05	5.7539e+05	8.4519e+05	4.7742e+05	2.4146e+05	9.3997e+05	2.5198e+05	2.0633e+05	1.5835e+05	52448	4.8338e+05	1.0044e+06	1.0078e+06	8.5046e+05	1.2747e+05	1.0042e+06	40638	37678	2.5022e+05	2.8237e+05	1.0628e+06	0	6.7332e+05	1.4405e+05	4.7066e+05	99782	81879	47627	1.4392e+05	1.7333e+05	5.8884e+05	75903	6.7471e+05	3.4003e+05	9.8213e+05	5.4448e+05	2.4539e+05	6.1304e+05	47296	6.7113e+05	4.265e+05	8.5873e+05	93002	5.6601e+05	1.8911e+05	6.0875e+05	5.5233e+05	9.9707e+05	2.6222e+05	4.045e+05	1.0468e+05	93082	78257	3.8157e+05	3.1709e+05
9.1684e+05	2.3172e+05	9.2899e+05	3.0455e+05	8.9876e+05	7.948e+05	3.1506e+05	1.743e+05	3.0214e+05	9.0684e+05	2.9798e+05	8.8723e+05	8.0479e+05	2.8493e+05	2.9935e+05	8.8863e+05	6.3265e+05	33897	4.3364e+05	3.7823e+05	1.4033e+05	90825	7.5909e+05	1.1117e+05	2.4674e+05	2.4392e+05	9.0286e+05	61315	59172	4.9934e+05	6.8457e+05	5.6362e+05	6.7332e+05	0	1.3274e+05	1.6744e+05	3.4353e+05	92861	42796	81131	95103	3.343e+05	67510	4.526e+05	1.6383e+05	7.7414e+05	46234	7.1782e+05	1.5564e+05	4.634e+05	3.9821e+05	1.553e+05	1.1945e+05	1.3974e+05	3.9638e+05	1.7785e+05	3.191e+05	75227	3.749e+05	3.6472e+05	87656	7.5859e+05	5.855e+05	2.4037e+05	4.51e+05	84507
4.6054e+05	3.9801e+05	6.3447e+05	7.6599e+05	1.6037e+05	4.0467e+05	5.0514e+05	5.1e+05	6.2111e+05	4.1807e+05	4.6568e+05	8.3434e+05	6.8024e+05	8.6351e+05	7.9062e+05	4.2797e+05	8.908e+05	1.9318e+05	8.4963e+05	8.9059e+05	8.6368e+05	74232	7.2625e+05	2.0529e+05	3.192e+05	8.7683e+05	3.0522e+05	75253	73922	4.1532e+05	6.0843e+05	1.1679e+05	1.4405e+05	1.3274e+05	0	85175	1.0339e+05	1.0861e+05	55757	89660	7.3092e+05	49336	1.0024e+06	87653	91537	3.1493e+05	82406	5.6173e+05	2.5397e+05	70980	2.8076e+05	1.2172e+05	68093	6.8894e+05	1.8814e+05	1.2046e+05	5.1539e+05	77942	1.7857e+05	78747	77937	3.024e+05	2.5883e+05	7.1068e+05	4.7737e+05	85877
5.9968e+05	1.7167e+05	3.9577e+05	70108	45225	1.1603e+05	2.2809e+05	55486	3.7374e+05	4.7444e+05	1.3958e+05	3.8961e+05	4.7137e+05	6.3835e+05	6.5424e+05	3.1707e+05	8.3781e+05	1.1986e+05	2.9533e+05	5.2497e+05	1.4794e+05	1.8766e+05	8.8584e+05	4.6136e+05	3.2266e+05	77582	4.6901e+05	39466	37859	71717	73446	4.7332e+05	4.7066e+05	1.6744e+05	85175	0	42518	80656	40009	9.7621e+05	59386	7.1842e+05	79823	9.4229e+05	7.5521e+05	7.0443e+05	9.2725e+05	4.5105e+05	8.7849e+05	52772	2.1542e+05	1.7109e+05	4.3819e+05	78561	2.4719e+05	73748	1.2087e+05	4.064e+05	2.2332e+05	5.3486e+05	8.2612e+05	65594	72558	82990	8.818e+05	7.4728e+05
4.7547e+05	6.182e+05	2.1994e+05	8.8641e+05	3.639e+05	4.8267e+05	2.6471e+05	8.2687e+05	1.5664e+05	2.7926e+05	4.7329e+05	7.9702e+05	8.2354e+05	3.1977e+05	4.1364e+05	4.9491e+05	5.4478e+05	37643	8.5452e+05	7.8855e+05	2.2924e+05	54970	2.5003e+05	40657	98175	8.2956e+05	3.727e+05	2.0971e+05	5.0696e+05	2.4897e+05	2.5058e+05	1.6224e+05	99782	3.4353e+05	1.0339e+05	42518	0	9.0938e+05	52176	58971	1.9571e+05	1.9187e+05	99799	50205	2.019e+05	2.2658e+05	63493	1.4477e+05	6.5409e+05	7.2257e+05	1.6525e+05	1.0105e+05	43581	3.3406e+05	2.0338e+05	2.2119e+05	4.5319e+05	60406	1.2686e+05	1.0455e+05	30052	9.0791e+05	5.5996e+05	4.8055e+05	2.2305e+05	69702
1.0896e+05	6.2909e+05	1.5269e+05	3.8839e+05	2.4112e+05	8.01e+05	1.3151e+05	1.9904e+05	6.8617e+05	61632	2.3975e+05	7.0219e+05	4.6024e+05	1.9358e+05	3.1812e+05	6.055e+05	2.5901e+05	24080	5.0677e+05	3.4618e+05	2.5434e+05	58885	2.6806e+05	78346	1.1178e+05	7.2538e+05	1.7517e+05	2.8646e+05	1.2194e+05	3.2439e+05	2.9453e+05	82501	81879	92861	1.0861e+05	80656	9.0938e+05	0	1.2291e+05	82232	3.1857e+05	81087	1.1192e+05	82561	79149	78972	72871	80723	2.5721e+05	5.3032e+05	2.3212e+05	95887	73532	1.1457e+05	1.3864e+05	3.9113e+05	3.4322e+05	60535	61641	83298	32493	9.8484e+05	3.8796e+05	8.5099e+05	92588	81451
97617	99730	81151	1.2852e+05	5.4738e+05	1.6387e+05	74002	42182	1.5444e+05	1.3128e+05	4.7014e+05	4.6119e+05	96654	3.9403e+05	65065	1.524e+05	78512	53027	51304	41123	52407	55675	1.069e+05	45041	63634	1.7914e+05	1.8219e+05	19862	31826	1.3709e+05	1.4715e+05	40507	47627	42796	55757	40009	52176	1.2291e+05	0	71686	27501	76943	81660	2.5742e+05	80400	78440	71440	94887	44004	75035	48494	54198	1.796e+05	2.0611e+05	48571	4.4208e+05	2.3011e+05	71552	7.1551e+05	86609	93291	1.5704e+05	1.5895e+05	1.5723e+05	83314	44657
2.1657e+05	2.1498e+05	2.1061e+05	1.4931e+05	2.4385e+05	4.8647e+05	1.164e+05	1.8096e+05	1.6379e+05	2.4249e+05	3.3052e+05	6.6336e+05	8.435e+05	7.4157e+05	2.2263e+05	6.4304e+05	7.4564e+05	1.4911e+05	1.8349e+05	2.5934e+05	1.413e+05	2.7958e+05	8.6765e+05	5.0982e+05	6.9517e+05	87078	9.3475e+05	32563	30426	1.1571e+05	2.2911e+05	1.4354e+05	1.4392e+05	81131	89660	9.7621e+05	58971	82232	71686	0	99570	2.34e+05	88007	6.2834e+05	2.8272e+05	4.2966e+05	4.3499e+05	4.0786e+05	1.0023e+06	44900	1.8185e+05	1.8692e+05	2.7964e+05	1.0088e+05	2.4886e+05	1.6005e+05	1.7695e+05	4.213e+05	2.3574e+05	3.4626e+05	7.1342e+05	52266	62285	73870	2.4457e+05	2.6095e+05
1.1021e+05	2.5453e+05	2.0978e+05	7.5085e+05	74729	1.9841e+05	1.1156e+05	1.6909e+05	2.7648e+05	82740	2.296e+05	5.084e+05	2.4146e+05	5.547e+05	8.1083e+05	3.9321e+05	2.69e+05	1.2655e+05	6.1908e+05	6.318e+05	6.53e+05	64075	2.6848e+05	2.2068e+05	1.1317e+05	5.3535e+05	2.3485e+05	1.6685e+05	1.6999e+05	3.1753e+05	2.8917e+05	81125	1.7333e+05	95103	7.3092e+05	59386	1.9571e+05	3.1857e+05	27501	99570	0	1.1266e+05	6.079e+05	62358	1.931e+05	1.6016e+05	51844	1.04e+05	1.8818e+05	2.6965e+05	1.9536e+05	1.4767e+05	55382	2.3858e+05	1.2528e+05	1.208e+05	2.8754e+05	40006	1.6872e+05	46852	44212	2.7328e+05	2.0648e+05	7.353e+05	2.7554e+05	43334
2.4008e+05	5.3068e+05	6.2871e+05	1.7913e+05	3.4539e+05	2.3106e+05	6.9855e+05	1.6048e+05	4.0422e+05	7.2162e+05	4.6794e+05	9.2143e+05	7.2845e+05	6.6788e+05	9.303e+05	8.5964e+05	9.1446e+05	72264	2.8304e+05	3.3267e+05	41164	2.5023e+05	8.6161e+05	8.0716e+05	3.7078e+05	2.1541e+05	9.0478e+05	40175	38492	6.1605e+05	4.7412e+05	9.1364e+05	5.8884e+05	3.343e+05	49336	7.1842e+05	1.9187e+05	81087	76943	2.34e+05	1.1266e+05	0	1.0665e+05	5.7712e+05	9.6949e+05	8.3353e+05	5.0998e+05	5.2629e+05	9.3131e+05	1.5693e+05	2.468e+05	8.8677e+05	5.7318e+05	85545	3.1223e+05	1.8977e+05	8.9421e+05	3.6649e+05	5.1679e+05	7.398e+05	9.1042e+05	1.0139e+05	3.6813e+05	75461	2.3382e+05	2.2644e+05
1.0674e+05	4.1934e+05	1.0483e+05	7.5046e+05	1.14e+05	3.3557e+05	3.9126e+05	1.1242e+05	1.2538e+05	1.7545e+05	3.7119e+05	3.5042e+05	2.5863e+05	7.5115e+05	7.9416e+05	4.7608e+05	2.4154e+05	1.6918e+05	3.2935e+05	8.4108e+05	4.582e+05	84648	1.8786e+05	82738	1.6195e+05	8.6929e+05	1.9814e+05	52313	38589	4.2279e+05	2.5553e+05	74485	75903	67510	1.0024e+06	79823	99799	1.1192e+05	81660	88007	6.079e+05	1.0665e+05	0	85370	77665	86148	66516	1.1069e+05	1.9491e+05	64072	1.9516e+05	1.8729e+05	71316	2.4335e+05	74262	3.3781e+05	6.4151e+05	63573	1.0788e+05	80149	77497	2.2708e+05	5.0772e+05	7.0797e+05	89428	82280
8.1646e+05	6.8772e+05	7.1946e+05	60895	3.0037e+05	4.9807e+05	5.1889e+05	3.9601e+05	9.2017e+05	8.0483e+05	3.5879e+05	6.8928e+05	6.9887e+05	6.7822e+05	7.7159e+05	6.9301e+05	9.7145e+05	86638	2.3955e+05	1.612e+05	1.5556e+05	2.8613e+05	2.8709e+05	9.4049e+05	2.8347e+05	91049	7.4842e+05	35119	32465	1.7621e+05	1.4668e+05	2.8765e+05	6.7471e+05	4.526e+05	87653	9.4229e+05	50205	82561	2.5742e+05	6.2834e+05	62358	5.7712e+05	85370	0	5.0458e+05	2.5952e+05	2.6229e+05	2.4734e+05	6.3068e+05	95108	6.981e+05	4.8992e+05	8.9595e+05	90780	3.1938e+05	3.5844e+05	8.1547e+05	2.5102e+05	4.8492e+05	8.9807e+05	8.5335e+05	75661	3.1647e+05	73158	8.8897e+05	1.0285e+06
8.3508e+05	3.5772e+05	4.0286e+05	2.0548e+05	86281	1.9803e+05	2.1256e+05	5.5212e+05	2.4063e+05	4.601e+05	1.8197e+05	5.5279e+05	4.0374e+05	2.8578e+05	96006	3.9651e+05	8.9697e+05	1.3743e+05	1.252e+05	3.0712e+05	43289	3.79e+05	2.906e+05	9.5116e+05	8.1267e+05	91212	9.77e+05	33153	32119	1.6312e+05	1.2083e+05	2.1044e+05	3.4003e+05	1.6383e+05	91537	7.5521e+05	2.019e+05	79149	80400	2.8272e+05	1.931e+05	9.6949e+05	77665	5.0458e+05	0	4.0161e+05	1.2976e+05	8.0492e+05	6.2149e+05	1.9993e+05	6.1247e+05	2.2838e+05	4.4169e+05	74722	6.7322e+05	97664	3.6187e+05	6.968e+05	3.4245e+05	2.3673e+05	6.2441e+05	72778	85970	76240	8.9066e+05	9.6522e+05
2.35e+05	7.3782e+05	2.3309e+05	1.8048e+05	3.8716e+05	7.26e+05	5.7266e+05	2.0468e+05	8.3681e+05	8.5114e+05	8.8764e+05	9.4669e+05	3.2637e+05	7.4074e+05	7.747e+05	7.5025e+05	9.0821e+05	1.8007e+05	4.2167e+05	6.8272e+05	3.3586e+05	3.9328e+05	9.9314e+05	9.857e+05	5.9757e+05	1.9688e+05	9.835e+05	30612	32925	6.332e+05	6.4722e+05	9.7735e+05	9.8213e+05	7.7414e+05	3.1493e+05	7.0443e+05	2.2658e+05	78972	78440	4.2966e+05	1.6016e+05	8.3353e+05	86148	2.5952e+05	4.0161e+05	0	1.0201e+06	2.4956e+05	4.1221e+05	1.1726e+05	2.2316e+05	3.4295e+05	3.4899e+05	89743	1.2766e+05	3.8109e+05	9.0973e+05	4.137e+05	8.0387e+05	2.5907e+05	3.9906e+05	55407	8.4518e+05	84898	2.4324e+05	2.395e+05
6.19e+05	1.6058e+05	1.8635e+05	83612	1.2103e+05	1.4842e+05	1.0893e+05	2.1872e+05	1.9416e+05	4.4278e+05	1.3194e+05	6.0514e+05	3.1916e+05	6.7681e+05	3.1315e+05	5.4932e+05	8.5206e+05	1.8787e+05	3.0241e+05	3.0771e+05	3.138e+05	4.0082e+05	8.1562e+05	6.2549e+05	2.0813e+05	85453	6.6887e+05	30777	28285	80133	1.0347e+05	2.8383e+05	5.4448e+05	46234	82406	9.2725e+05	63493	72871	71440	4.3499e+05	51844	5.0998e+05	66516	2.6229e+05	1.2976e+05	1.0201e+06	0	5.1187e+05	8.7006e+05	44885	5.2629e+05	2.5883e+05	1.2613e+05	56216	4.032e+05	72358	2.3354e+05	1.0511e+06	2.1069e+05	2.5258e+05	2.1367e+05	35762	58026	70654	6.8937e+05	2.6071e+05
9.5302e+05	88345	9.7961e+05	2.5243e+05	8.6037e+05	2.324e+05	5.0006e+05	6.1891e+05	6.4158e+05	9.7635e+05	9.5127e+05	6.8567e+05	4.8347e+05	3.1988e+05	5.6366e+05	2.4638e+05	8.8067e+05	2.6359e+05	3.9794e+05	3.5721e+05	79374	94593	9.1068e+05	4.636e+05	9.204e+05	3.4313e+05	9.8671e+05	33117	29650	9.8783e+05	9.9677e+05	2.4389e+05	2.4539e+05	7.1782e+05	5.6173e+05	4.5105e+05	1.4477e+05	80723	94887	4.0786e+05	1.04e+05	5.2629e+05	1.1069e+05	2.4734e+05	8.0492e+05	2.4956e+05	5.1187e+05	0	2.1651e+05	76752	8.0457e+05	2.4059e+05	5.0234e+05	1.2966e+05	8.5344e+05	3.794e+05	9.2912e+05	2.5066e+05	2.5608e+05	1.1085e+05	2.3009e+05	61140	2.528e+05	1.5256e+05	8.4961e+05	1.9466e+05
1.4618e+05	6.9361e+05	2.3513e+05	6.4013e+05	2.3565e+05	7.1762e+05	1.9837e+05	3.3583e+05	3.45e+05	7.0811e+05	5.0655e+05	5.7558e+05	7.783e+05	7.1329e+05	2.6844e+05	5.9572e+05	1.0087e+06	79509	4.4464e+05	6.7529e+05	2.9196e+05	84392	1.0027e+06	3.7006e+05	2.4469e+05	6.7494e+05	7.7221e+05	77074	59800	2.1987e+05	1.9198e+05	4.6377e+05	6.1304e+05	1.5564e+05	2.5397e+05	8.7849e+05	6.5409e+05	2.5721e+05	44004	1.0023e+06	1.8818e+05	9.3131e+05	1.9491e+05	6.3068e+05	6.2149e+05	4.1221e+05	8.7006e+05	2.1651e+05	0	2.1214e+05	2.2163e+05	4.8643e+05	8.226e+05	2.86e+05	7.177e+05	6.9011e+05	6.7881e+05	7.7322e+05	5.267e+05	3.8358e+05	8.4554e+05	2.7156e+05	8.2947e+05	93398	2.5464e+05	2.1345e+05
1.6841e+05	7.1149e+05	89951	8.2759e+05	82757	7.2929e+05	3.4866e+05	6.4526e+05	3.6197e+05	54567	3.6422e+05	5.027e+05	7.5254e+05	4.5965e+05	1.9641e+05	4.4151e+05	2.2709e+05	35892	5.8796e+05	7.2657e+05	2.1909e+05	51615	86806	53850	78272	7.6474e+05	83022	2.4465e+05	2.9253e+05	2.2736e+05	1.7513e+05	47857	47296	4.634e+05	70980	52772	7.2257e+05	5.3032e+05	75035	44900	2.6965e+05	1.5693e+05	64072	95108	1.9993e+05	1.1726e+05	44885	76752	2.1214e+05	0	2.5757e+05	85886	74200	1.8305e+05	71947	1.1808e+05	2.1955e+05	23798	1.1252e+05	31596	23535	7.9735e+05	2.2901e+05	3.123e+05	2.1504e+05	97320
9.4476e+05	6.8003e+05	4.4391e+05	2.7044e+05	3.7657e+05	2.0388e+05	2.2821e+05	5.2043e+05	5.9368e+05	8.8564e+05	7.6585e+05	9.1717e+05	7.3531e+05	7.9159e+05	6.4764e+05	8.5701e+05	8.7169e+05	1.1324e+05	1.7416e+05	2.5797e+05	51877	2.8724e+05	9.1536e+05	9.1823e+05	8.2463e+05	4.4254e+05	9.0823e+05	67886	66663	3.9e+05	7.0075e+05	6.6709e+05	6.7113e+05	3.9821e+05	2.8076e+05	2.1542e+05	1.6525e+05	2.3212e+05	48494	1.8185e+05	1.9536e+05	2.468e+05	1.9516e+05	6.981e+05	6.1247e+05	2.2316e+05	5.2629e+05	8.0457e+05	2.2163e+05	2.5757e+05	0	6.8002e+05	5.2742e+05	2.1383e+05	1.0104e+06	2.5284e+05	7.8048e+05	5.3295e+05	2.125e+05	8.7121e+05	7.7726e+05	1.6159e+05	6.5869e+05	1.3225e+05	7.3718e+05	7.9635e+05
4.482e+05	1.7146e+05	6.1935e+05	1.5815e+05	8.5285e+05	1.2683e+05	6.5221e+05	5.7701e+05	5.0023e+05	9.7218e+05	4.1716e+05	9.3661e+05	5.4978e+05	3.4599e+05	4.552e+05	5.5194e+05	8.532e+05	2.4932e+05	4.2993e+05	47469	60854	83727	9.0741e+05	4.3593e+05	6.833e+05	2.1255e+05	8.6353e+05	51427	32130	6.4415e+05	6.405e+05	4.2662e+05	4.265e+05	1.553e+05	1.2172e+05	1.7109e+05	1.0105e+05	95887	54198	1.8692e+05	1.4767e+05	8.8677e+05	1.8729e+05	4.8992e+05	2.2838e+05	3.4295e+05	2.5883e+05	2.4059e+05	4.8643e+05	85886	6.8002e+05	0	84470	2.3329e+05	2.5221e+05	9.8049e+05	8.5079e+05	1.9673e+05	4.299e+05	2.4568e+05	85894	76248	4.1804e+05	1.0578e+05	7.1084e+05	80852
2.1076e+05	48132	2.0737e+05	43817	75240	85100	83400	3.3517e+05	2.5903e+05	4.3353e+05	84837	4.849e+05	1.5936e+05	2.0902e+05	91125	90013	4.3185e+05	2.4104e+05	1.1388e+05	3.276e+05	36069	3.609e+05	5.5198e+05	6.7791e+05	5.2175e+05	78745	2.5626e+05	29157	25172	84257	74940	8.4682e+05	8.5873e+05	1.1945e+05	68093	4.3819e+05	43581	73532	1.796e+05	2.7964e+05	55382	5.7318e+05	71316	8.9595e+05	4.4169e+05	3.4899e+05	1.2613e+05	5.0234e+05	8.226e+05	74200	5.2742e+05	84470	0	80298	9.691e+05	84536	1.2432e+05	1.2927e+05	82744	6.3348e+05	1.0412e+06	40333	67078	63832	6.6404e+05	2.549e+05
1.6081e+05	5.2949e+05	2.3816e+05	8.6218e+05	2.6727e+05	8.2632e+05	2.4228e+05	1.8077e+05	4.6826e+05	1.0056e+05	2.1682e+05	4.1808e+05	7.4908e+05	8.724e+05	7.7372e+05	5.5352e+05	2.8129e+05	85461	4.9396e+05	6.6495e+05	1.9907e+05	89458	92924	2.7449e+05	1.0596e+05	9.5226e+05	93584	1.8244e+05	2.1796e+05	1.5709e+05	2.7166e+05	92700	93002	1.3974e+05	6.8894e+05	78561	3.3406e+05	1.1457e+05	2.0611e+05	1.0088e+05	2.3858e+05	85545	2.4335e+05	90780	74722	89743	56216	1.2966e+05	2.86e+05	1.8305e+05	2.1383e+05	2.3329e+05	80298	0	1.2067e+05	8.5932e+05	3.836e+05	30947	1.1591e+05	91327	74492	3.2476e+05	3.985e+05	9.9904e+05	1.3613e+05	89598
8.7166e+05	2.4569e+05	2.9267e+05	2.2738e+05	9.3942e+05	2.4572e+05	7.4722e+05	5.5824e+05	5.6565e+05	2.909e+05	5.3072e+05	9.2042e+05	2.6844e+05	5.1156e+05	1.2461e+05	5.907e+05	7.765e+05	2.4059e+05	3.8703e+05	3.6124e+05	77267	3.3971e+05	5.4206e+05	8.9227e+05	6.4746e+05	1.7977e+05	9.8011e+05	68388	37782	2.3828e+05	2.3539e+05	5.6386e+05	5.6601e+05	3.9638e+05	1.8814e+05	2.4719e+05	2.0338e+05	1.3864e+05	48571	2.4886e+05	1.2528e+05	3.1223e+05	74262	3.1938e+05	6.7322e+05	1.2766e+05	4.032e+05	8.5344e+05	7.177e+05	71947	1.0104e+06	2.5221e+05	9.691e+05	1.2067e+05	0	4.7979e+05	1.8312e+05	7.156e+05	2.4726e+05	8.8274e+05	9.4354e+05	83668	2.449e+05	82922	9.7604e+05	4.3021e+05
2.3922e+05	5.4316e+05	2.8778e+05	5.1299e+05	9.2531e+05	1.0203e+06	7.417e+05	4.9331e+05	9.5799e+05	9.6219e+05	9.7299e+05	9.4847e+05	8.6917e+05	8.9435e+05	5.5941e+05	9.4706e+05	8.0842e+05	56733	2.2235e+05	2.0115e+05	1.8074e+05	83341	8.8925e+05	3.9823e+05	4.2198e+05	2.1578e+05	1.3856e+05	65212	83994	2.532e+05	2.5496e+05	1.075e+05	1.8911e+05	1.7785e+05	1.2046e+05	73748	2.2119e+05	3.9113e+05	4.4208e+05	1.6005e+05	1.208e+05	1.8977e+05	3.3781e+05	3.5844e+05	97664	3.8109e+05	72358	3.794e+05	6.9011e+05	1.1808e+05	2.5284e+05	9.8049e+05	84536	8.5932e+05	4.7979e+05	0	9.8271e+05	64767	4.4028e+05	88690	81620	2.7266e+05	3.9723e+05	7.7186e+05	8.6619e+05	81249
9.8484e+05	3.6863e+05	9.5253e+05	5.92e+05	9.5383e+05	9.895e+05	9.8839e+05	5.8887e+05	9.4551e+05	9.606e+05	9.6791e+05	8.3293e+05	9.1544e+05	8.4968e+05	9.4421e+05	9.1665e+05	9.129e+05	53776	7.4468e+05	2.9808e+05	61974	2.2071e+05	9.6282e+05	4.3107e+05	5.2665e+05	6.7829e+05	9.2103e+05	85435	1.4397e+05	1.0074e+06	1.0136e+06	4.8328e+05	6.0875e+05	3.191e+05	5.1539e+05	1.2087e+05	4.5319e+05	3.4322e+05	2.3011e+05	1.7695e+05	2.8754e+05	8.9421e+05	6.4151e+05	8.1547e+05	3.6187e+05	9.0973e+05	2.3354e+05	9.2912e+05	6.7881e+05	2.1955e+05	7.8048e+05	8.5079e+05	1.2432e+05	3.836e+05	1.8312e+05	9.8271e+05	0	1.9203e+05	7.3737e+05	1.9991e+05	2.0741e+05	1.7006e+05	5.0509e+05	3.15e+05	9.1394e+05	87542
4.746e+05	1.0189e+05	1.5322e+05	80125	1.2687e+05	78868	77829	46054	3.2014e+05	4.8779e+05	1.2265e+05	8.2326e+05	2.5575e+05	2.4159e+05	3.0232e+05	7.2696e+05	8.5344e+05	1.8599e+05	1.0834e+05	3.8716e+05	2.0827e+05	3.1525e+05	3.2294e+05	6.2659e+05	4.6457e+05	83748	5.9335e+05	29443	27551	78728	81063	8.215e+05	5.5233e+05	75227	77942	4.064e+05	60406	60535	71552	4.213e+05	40006	3.6649e+05	63573	2.5102e+05	6.968e+05	4.137e+05	1.0511e+06	2.5066e+05	7.7322e+05	23798	5.3295e+05	1.9673e+05	1.2927e+05	30947	7.156e+05	64767	1.9203e+05	0	80180	2.4732e+05	2.2949e+05	38886	61315	31994	8.3179e+05	2.4908e+05
2.4526e+05	3.1499e+05	2.4658e+05	3.9365e+05	5.5179e+05	4.7788e+05	6.5349e+05	4.0731e+05	8.436e+05	9.7501e+05	9.7532e+05	8.5589e+05	6.958e+05	8.8022e+05	5.7409e+05	8.7078e+05	9.1013e+05	2.506e+05	4.9331e+05	1.3368e+05	1.5453e+05	83271	5.8267e+05	4.407e+05	6.8322e+05	2.5671e+05	9.5956e+05	36938	37168	2.5802e+05	2.5142e+05	9.9291e+05	9.9707e+05	3.749e+05	1.7857e+05	2.2332e+05	1.2686e+05	61641	7.1551e+05	2.3574e+05	1.6872e+05	5.1679e+05	1.0788e+05	4.8492e+05	3.4245e+05	8.0387e+05	2.1069e+05	2.5608e+05	5.267e+05	1.1252e+05	2.125e+05	4.299e+05	82744	1.1591e+05	2.4726e+05	4.4028e+05	7.3737e+05	80180	0	1.0923e+05	1.0406e+05	72000	1.0184e+06	1.8131e+05	4.2641e+05	81376
7.8794e+05	89647	2.1278e+05	43223	1.021e+05	94564	1.0942e+05	4.8373e+05	2.1125e+05	5.9015e+05	1.3963e+05	6.4623e+05	6.3232e+05	2.6383e+05	91186	1.1369e+05	8.7052e+05	2.6662e+05	2.3575e+05	85246	42101	1.5421e+05	2.1554e+05	1.0088e+06	6.1522e+05	89259	2.5421e+05	35750	35370	79077	80006	2.6012e+05	2.6222e+05	3.6472e+05	78747	5.3486e+05	1.0455e+05	83298	86609	3.4626e+05	46852	7.398e+05	80149	8.9807e+05	2.3673e+05	2.5907e+05	2.5258e+05	1.1085e+05	3.8358e+05	31596	8.7121e+05	2.4568e+05	6.3348e+05	91327	8.8274e+05	88690	1.9991e+05	2.4732e+05	1.0923e+05	0	8.7437e+05	32115	75803	34894	8.25e+05	5.8548e+05
3.1013e+05	71698	1.0654e+05	54540	76507	83828	97959	1.6071e+05	1.4999e+05	7.4578e+05	89791	1.7598e+05	1.1177e+05	2.0097e+05	1.5005e+05	2.1936e+05	8.3599e+05	2.7646e+05	62224	64584	43889	6.5356e+05	7.7559e+05	5.186e+05	5.7191e+05	83001	8.2559e+05	28628	27589	84449	86035	3.9562e+05	4.045e+05	87656	77937	8.2612e+05	30052	32493	93291	7.1342e+05	44212	9.1042e+05	77497	8.5335e+05	6.2441e+05	3.9906e+05	2.1367e+05	2.3009e+05	8.4554e+05	23535	7.7726e+05	85894	1.0412e+06	74492	9.4354e+05	81620	2.0741e+05	2.2949e+05	1.0406e+05	8.7437e+05	0	26217	82776	58703	6.6344e+05	7.2341e+05
1.7137e+05	5.418e+05	1.5488e+05	9.8876e+05	2.1658e+05	8.7907e+05	4.6445e+05	4.7411e+05	6.7524e+05	65522	2.841e+05	7.3254e+05	2.2336e+05	4.3751e+05	2.521e+05	4.2166e+05	1.8478e+05	28263	6.0377e+05	5.3853e+05	1.6675e+05	51118	4.2138e+05	68060	68517	6.5767e+05	96616	1.4229e+05	91313	1.0737e+05	3.2979e+05	82803	1.0468e+05	7.5859e+05	3.024e+05	65594	9.0791e+05	9.8484e+05	1.5704e+05	52266	2.7328e+05	1.0139e+05	2.2708e+05	75661	72778	55407	35762	61140	2.7156e+05	7.9735e+05	1.6159e+05	76248	40333	3.2476e+05	83668	2.7266e+05	1.7006e+05	38886	72000	32115	26217	0	1.9831e+05	8.2405e+05	2.2222e+05	84373
